Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,5.506524491,11.67773398,17.38415298,7.684106131,13.04885989,2.906657764,-6.168374286,0.057415197,-6.584714336,1.472062656,-1.48296157,-2.424947566,-14.47859575,-4.933940314,-3.649719947,8.106419859,-1.080678256,0.00170855,2.070169335,-1.019277375,0.843518142,1.023719497,1.585737538,2.399283625,3.356314033,3.791076474,1.928088534,5.722527769,4.669197135,4.017438006,3.615161859,2.306174204,-0.107402683,-2.87420427,-2.646837422,-2.985785566,-2.563025009,-1.247653818,-1.33635585,-1.048003818,-0.289962514,0.123545168,0.485101304,
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,9.161193628,7.898662484,7.375594935,10.51914086,4.688558624,9.632958038,10.05100008,12.50716501,10.17648681,-0.729590751,3.359757842,6.905499722,7.141982495,-3.092924015,1.45411994,3.208801191,3.389185257,4.323652939,4.599166639,2.014645178,3.442257677,2.613816159,2.819922651,3.84111883,4.591979682,2.698871319,4.216838724,6.330404526,4.429632012,4.535250668,3.097031959,0.598037742,-0.763158161,0.649582771,2.350629364,2.839291738,0.835496803,-1.396708527,-0.433914444,2.607851314,0.164695475,-0.114538322,1.311201372,2.170289266,1.653122597,1.355753419,1.537441316,-1.141424849,-5.404594188,4.173027538,0.069762808,1.657317593,2.147531753,0.507999337,1.330400881,0.637897177,2.33647955,0.526738908,0.864738282,
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.55454242,-5.234299697,-8.59574234,-11.32271054,-6.577250361,2.033716049,3.319584303,-0.192003058,3.68290066,10.13050011,13.69319315,9.795470244,8.93293015,8.841004825,8.729207192,9.535335075,7.661436102,2.049064285,-1.433769665,5.794225111,5.873514057,3.334055983,4.485116946,2.676714897,-0.268267118,-0.327514633,2.693432134,2.740274982,3.159841981,
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-10.61058522,6.048260665,5.348753494,1.616361122,-1.282121874,10.98708838,-0.048138594,4.372138699,4.290411188,-7.951759602,17.88010168,12.90831855,2.075056384,0.27342094,-2.822627483,-1.616994398,5.396619609,2.929413815,3.579754521,1.607989933,-0.159218312,-2.342009381,-2.513365823,-2.042794477,0.466465669,3.30323511,2.173927184,2.504359601,1.12346909,0.724833716,-1.85909714,-3.950175524,-2.757426658,-0.46821651,1.331428322,1.155501735,-2.347172124,0.439692243,-0.485156688,-2.125173164,0.987024476,-2.143710276,0.18086419,2.28317848,3.045012048,3.576204044,3.933078041,-2.503373226,0.50385534,5.494076785,3.288144617,1.8157403,3.142205435,2.694788349,3.116621981,3.346252153,2.364502868,3.894852652,2.998930483,
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353404767,11.2196199,0.663560151,3.688011593,-9.437083181,-14.8262774,-15.48366077,-20.05683969,-6.363279141,5.511227385,8.32377162,0.567202155,2.126778712,4.194824137,4.326996485,-0.930865805,5.91400162,5.7394799,-1.295074849,2.000426377,7.512743443,7.376440527,1.651651389,-1.651752879,4.674715629,-1.738142596,8.735789299,1.957996974,1.758864405,2.231805238,2.734091919,1.713209099,2.336684474,
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.00213031,6.414996866,2.746695949,1.100675013,1.957249505,9.994051676,8.263891505,5.279825341,4.619701687,6.662297759,8.564587989,11.48491556,9.091523383,8.583123209,5.124904661,-1.402999106,4.344574274,5.381872449,5.577863206,5.599972823,5.401782611,5.333233003,5.368731942,5.206762396,5.879372905,5.516827769,
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-3.848381621,10.38041326,19.16463355,43.21679946,3.851623282,-27.82891723,-6.024182508,-0.438287404,-12.85992708,-17.6904022,-4.597636823,5.463687181,-2.159454425,3.149433643,-8.72974617,-3.126188714,-11.5209746,6.265167081,-5.767320124,-2.987725198,-1.753243229,-0.571889559,-0.396033691,0.458390865,-1.354811317,0.174060534,0.038721987,4.768703632,-3.218805973,4.457261008,-3.138205043,2.056581916,0.249475683,-3.4380956,2.875902633,-2.187244318,-0.273674414,-4.306154413,-1.363513902,-2.846169406,-0.152553371,3.096892794,2.746552053,-2.060395026,8.873685914,3.646049441,-0.552601961,0.821475475,0.71808075,
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.482914889,8.219211815,9.070163638,2.109437728,1.088911839,1.796551683,9.585594184,9.389974226,11.91267293,7.687477638,10.32211784,6.209061623,5.122121403,-2.158747538,3.474611881,5.633750363,4.094815308,4.233563018,4.858473715,5.864328276,-1.333960992,2.280491279,8.833888487,4.084269552,0.097476702,-5.153414917,2.707701647,8.493841318,2.101575729,-0.317601932,5.220694245,-4.879099244,-1.444823709,0.940767821,-3.088498316,4.447700634,5.347046391,0.189191581,1.97993189,-2.744026964,2.134903701,2.071980651,
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.809554762,0.966642374,6.026425874,6.647769518,4.624622445,9.213101876,6.562089374,10.57015527,11.99747123,7.675052529,8.387642879,5.221768934,12.88444212,7.652190868,6.041235059,11.42815463,10.59820153,9.28013073,7.035259338,-3.166620522,5.585902668,6.676618915,11.71702141,9.19579576,6.78232934,10.22535192,11.61866563,10.89649519,6.019063097,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.419410192,1.837150505,
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69079562,-2.523688553,-3.180158651,-7.853712782,-0.091234129,-2.557721048,1.389046169,15.9892385,8.29318831,7.212815188,2.827948695,0.474171732,-3.38464271,-12.51226746,-7.945001125,3.531964916,0.869458864,-3.942705424,-3.980074304,-3.200601832,-0.228960017,-7.043125736,-0.741130964,-1.238183559,
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.642577062,1.969757716,-0.516668414,4.738158884,2.502885018,0.989845308,1.738460817,5.440675251,3.565647636,4.156332179,4.041450089,4.958927915,6.597095612,4.14588589,1.868860345,3.79727603,2.304581765,1.336515087,4.121510893,3.638803557,-2.060719283,-2.308927986,-4.502730833,1.583995752,1.51074493,2.319569347,1.175047956,-1.147302515,-0.886950232,-1.560774497,1.487571049,0.327520173,1.836577213,2.764633125,-0.479631654,1.701519129,3.327628524,0.404687152,-1.535303845,2.249429655,-0.755253604,-1.195710328,0.099801365,4.877754697,3.001732136,4.051782454,4.41192081,2.816177573,-3.044704818,4.822767165,3.209171776,1.554756168,1.647500196,-0.101069598,-1.088195555,-1.524462023,0.909650268,0.599643736,-0.105464735,
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,2.175844567,1.946623024,-4.23577302,-4.819674565,10.93408133,3.707083662,1.420429491,2.718994428,3.170878221,5.512027675,4.587889951,4.666914382,4.774566329,2.062155762,5.446439826,4.042908476,4.072513692,4.305565286,4.48085875,4.750404599,5.441497483,6.865364104,5.807321331,6.011861177,5.718366896,6.7808303,6.363803167,6.400761197,6.42812696,6.016330555,5.656391582,5.38631616,5.244660052,4.61588222,3.076179912,
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.33268137,23.07515294,43.37773189,10.59298277,4.965063389,3.110909823,2.677002353,8.749792591,-0.264258263,2.680687222,-1.965399483,-1.163788064,-0.016863782,-1.305198004,-1.622608252,2.45363981,-0.141773294,0.248290985,9.13656818,9.128713238,9.12629003,4.922417632,-3.965946244,-3.6854442,-2.788147688,-3.228929666,-3.934312873,-1.170063488,-0.640947406,-2.456973123,-6.792378488,
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.75453149,1.33416293,-31.33309699,0.702285835,2.583355576,4.43850612,5.33663593,2.811317331,1.19769438,2.358371759,4.804896885,4.906859801,5.82096229,-1.866818935,-2.520554623,-4.057198172,-0.04698527,-1.229759965,-4.621588492,
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.093129007,-3.30336025,-2.531753688,11.21721078,2.822358383,10.16409961,4.90385457,4.787413685,1.244610718,-2.006994189,3.942229663,-62.37807684,121.7795426,-14.0731088,-24.49787957,-9.661168441,-3.901179931,24.97609618,13.44607001,1.039924032,
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,8.658225864,2.241241442,-3.619725099,4.878896846,0.771744619,3.61567733,5.774287702,6.613406548,12.43815463,2.012130685,11.7551899,7.03795319,8.11359643,-1.040386575,6.608992558,-0.57336431,0.426293324,0.51023254,1.564430797,-2.062182619,4.822280801,1.363001516,-1.058159102,-4.293505817,-0.34773563,3.525477818,6.414922788,-1.385987196,4.934123997,0.321891514,3.485064971,-4.075833035,0.515947863,4.606706364,-0.822451535,-3.647288403,1.311785234,-1.817541693,3.468159175,2.95640624,2.112408723,1.227401354,
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.648249121,1.967124418,-0.196786225,4.521440009,2.434498999,1.408869466,1.730714958,5.199712135,3.62291215,3.985605548,4.084136895,4.594869258,6.043514489,3.898434463,1.348793917,3.763079541,2.48226853,1.611304654,4.26554641,3.739918371,-1.805955432,-2.593822916,-4.592991715,1.63171883,1.517072184,2.389532643,1.327995947,-0.909940322,-0.553883278,-1.502828713,1.603936472,0.713816586,1.948032898,2.800815371,-0.152682684,1.842398883,3.464562109,0.652785062,-1.362941275,2.286195838,-0.526945019,-1.061000346,0.236984283,4.983617482,2.961107477,3.984859225,4.263898666,2.714092365,-2.990640428,4.672085267,3.212715617,1.662050369,1.687484535,-0.047602419,-0.92142464,-1.37324556,0.819404908,0.643922142,-0.078872301,
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.118327588,-1.289000552,-0.602211187,-0.288480753,-0.710282965,0.642354303,1.05525155,-0.042028324,-0.494090677,-2.126001852,-1.102504199,-2.466248704,-3.693143349,-2.087032379,3.328071315,3.134771637,2.079605568,1.388668002,1.597911262,1.493203781,2.61460338,2.716260476,2.789088326,4.055194496,5.44304597,4.998687643,5.729057172,4.616438262,2.371163177,3.727959713,1.467670875,2.486530573,3.3273185,3.145140911,1.20251276,1.592256259,2.162765343,2.051775915,2.062215133,
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,-0.684780733,-2.566496192,-2.241632732,0.989248434,1.625829658,0.46214717,-1.010482314,-4.132635337,-2.379960593,-5.379138516,-3.353591473,-3.473933509,1.903534115,1.935525957,1.757232224,0.695482777,0.526995438,-0.015474263,2.175221831,1.322957126,2.202879285,2.709321979,3.942035175,3.601417453,4.539333357,3.539227438,2.248867314,3.663984679,-0.387589427,0.103426449,3.016950948,2.452025625,-0.502282797,1.233717677,1.093480662,1.058079367,1.291740963,
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-0.49255913,-0.272276526,-0.187252704,-0.188719166,-0.304464314,2.600549717,2.5433533,2.548153404,2.767108694,3.058504725,3.380697169,-2.695252651,-0.410904175,3.332958635,6.032238023,2.977321383,8.139912161,4.537240695,3.316638709,1.04525778,0.509409968,2.22699016,2.863272291,5.282083427,4.318960378,5.309293083,5.601430331,6.157067132,8.867751215,1.929318561,-1.82185682,-1.949526316,-2.786913715,2.210719454,4.039895749,7.846519704,2.601270521,1.069134841,-1.865733945,,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,1.405716403,0.143489537,1.488673989,0.129727818,2.533543295,3.910085827,3.31994081,5.270973255,1.594460115,-0.775851727,-2.359112411,5.03933367,1.923812306,4.172613071,1.434362686,3.181733434,3.762328221,4.567634159,4.107446211,4.059326546,2.607201098,3.324606094,3.624086728,3.520813653,2.87641246,0.288753688,1.05056005,0.932476422,5.054962853,3.347607322,3.21635169,5.778856884,4.609812817,4.641674845,3.097074937,5.808521567,4.169990542,3.749035262,5.3547108,-2.243684598,3.142490894,5.049968036,4.557887353,5.383795801,6.842935864,6.010615485,5.197557743,2.82103706,7.279064155,7.677029435,9.00387327,2.59207381,3.985755206,4.046239566,3.338429756,2.414098662,2.229017767,1.659528188,
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.126705266,-0.106444821,5.367940945,4.303568011,-0.315938049,-1.642256499,0.071498269,1.834124523,5.53239262,5.952933751,1.272532126,0.743258595,1.993897139,2.539889132,1.492955348,3.000561103,3.45326541,1.610531668,-1.043400362,2.120626009,-0.566819356,-0.010964671,0.297169522,0.406157268,1.540421155,1.119293636,0.829787657,3.331323528,1.981737929,0.840471169,-1.979086918,-0.157214795,-1.716701736,-0.463081225,1.926920082,3.331587689,1.45057582,2.404854918,3.354514232,2.287270987,2.69659603,2.854205359,4.613604844,5.455621163,4.86048388,5.137511147,5.118783661,2.572286533,3.237057174,5.159107014,3.212668842,3.495160104,3.931413737,4.216307629,4.06535725,4.061985023,3.946712003,3.665511592,2.500689375,
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.946328483,2.041722256,2.340096769,5.145381917,3.145039685,1.886703255,1.303795001,4.123529692,5.133202307,5.435767054,3.86367086,3.947753151,4.995957715,3.741633857,1.854812089,4.513679435,2.145589714,0.840931916,2.026713931,1.787560676,-0.324413663,0.543235932,-0.928990486,2.234304262,2.203014275,2.004725351,2.48261905,1.714052031,0.755742112,0.13189753,-0.570169313,-0.958503119,0.921555099,0.62315683,1.845563916,3.165787797,3.220006084,0.454100461,1.694303889,4.056967529,1.960910969,2.83385123,3.972042099,6.242472202,5.561614186,6.438650186,7.003847458,4.168142557,1.037274462,6.056649519,4.590688002,3.796154984,3.788503858,3.129645177,2.620008597,2.975093669,3.615578726,3.156193246,2.390264437,
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.0007773,13.17601747,8.502657814,6.130325065,0.100293082,-2.466372488,8.551641859,-2.535841964,-0.695998711,-0.108622505,2.748241151,-2.47097391,23.44979714,8.255536526,-15.76038887,8.003915088,18.33730653,14.88801014,-0.065333792,-5.47234171,-2.049215998,1.684602694,-0.636696685,2.916310194,0.160186075,2.301096521,-1.459908567,6.297901409,3.537412296,3.731048195,4.585341257,4.571175337,1.240401434,3.754284632,1.263091449,3.648479416,1.925031708,0.039536082,-0.62910964,3.207521258,3.41222284,1.017150617,5.154545799,2.321405473,3.975441147,4.553532324,4.992145147,6.728414501,2.000214348,0.549468741,4.923699713,6.150150461,3.492048544,2.132870007,1.873221305,4.238094766,-2.095999364,-1.242201973,-1.605522389,
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.662582442,1.834890446,1.330688608,4.26850932,3.870906354,3.987399393,0.328234434,4.353685571,7.322146065,7.373645696,6.038917732,5.912354106,7.458933402,4.408765534,2.96819366,5.409736215,4.82869346,3.855443045,5.928879971,6.862542067,-1.520628988,0.179167776,-0.928574214,5.68820053,5.723868306,4.375316842,4.270451371,2.891632706,2.898591553,-1.154811479,-0.867860458,-1.785099175,2.204660836,2.250260651,3.855779418,3.330223214,4.014316832,1.164073861,3.268778227,5.968784796,3.951328295,4.82419836,5.590244547,7.189987329,6.490824296,8.041856986,8.938998276,5.844741404,2.00214834,6.978172516,6.065028369,4.779057901,4.584234254,4.023965779,3.360886269,3.194466749,4.215641702,4.400050442,3.78934262,
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.933348072,4.889188543,
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,3.992167003,1.692792868,5.312927623,7.122764977,2.862300405,-7.586475584,2.028102909,1.393538677,3.888388665,2.106143909,0.48254143,-0.843665279,1.048296393,2.961751272,6.077852266,2.593246997,9.491568385,3.279471535,7.67910713,8.735308964,4.009811848,7.198406364,0.476080795,2.811218192,2.416627524,0.017300512,0.017738416,4.392911825,4.733763926,7.0256824,6.794702708,1.318613013,2.737471165,0.401759175,2.149921408,1.605862277,3.514142017,6.693996311,-3.028532567,-6.113372874,2.968122988,0.285278376,-2.717089366,1.286207757,1.86727724,1.873669535,2.344807955,-0.643743573,1.141053796,0.325616347,
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.731273767,9.954134182,7.348242915,3.58072935,6.695509679,7.704861867,8.334172654,9.487466533,9.691840517,11.92803765,13.01830912,10.92878857,-2.305971033,-12.83237465,-2.396388924,8.425155474,5.552871613,3.411842755,2.029984434,4.861796235,3.312783342,4.169810799,4.837970042,2.821572309,
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.903123821,4.077716707,-3.385199579,2.331691055,9.625226631,3.578341074,1.234652625,4.517061272,0.780927335,10.58298125,2.945494456,2.155368058,1.229508904,-2.409014798,-2.262004247,-6.495825769,-4.405170713,3.423706467,0.502669617,6.305378787,8.90045525,23.68285403,5.539388731,10.80348579,12.01762481,1.241062555,-0.826950941,22.51278636,18.88663519,6.679517288,8.632195209,-3.349794559,-23.14119319,-2.460044496,8.166864718,3.931608389,-6.021513819,
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,7.353212746,7.321865778,5.920714008,2.43170962,3.375015473,0.341364709,1.45081454,3.394939879,5.224456482,8.307708644,3.584532191,-0.20771495,2.263520748,1.134855552,-4.12305842,6.323642906,-1.027473682,3.962175411,3.663232359,6.972336758,-2.322269628,9.723580471,0.922968425,1.514960095,5.280557602,-3.827410726,-2.438125016,8.786051867,-6.856999638,10.75644713,-2.89476059,5.855785269,-0.179001532,0.667222054,6.026196966,1.893682386,4.710812722,3.568368841,2.084411376,6.322032263,2.324123627,4.667095676,2.964362835,2.485646027,3.835323653,1.580512366,3.060343754,1.229493548,3.1031114,-0.286735807,2.882326342,1.688275085,1.036395573,
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,4.176710999,3.212446568,4.862081994,2.804598948,-2.395286324,3.078052893,2.409732953,2.845754803,2.329953928,0.350942737,-0.627015334,0.708312985,-0.497792337,0.014396204,0.572802025,1.715043508,2.038347453,4.380307495,3.893519807,2.179714129,0.387662382,0.541858852,-1.837528916,1.245019989,1.18295125,0.200586634,1.305739294,2.597990205,2.366283434,2.930828366,1.171205354,-0.008221203,0.029491315,1.409073758,0.86270165,4.730114776,13.31858241,-0.33486834,-12.19138198,0.993333608,5.776260271,-0.207788446,8.29018032,5.99076219,3.798657644,2.543027383,-4.210200845,5.304565902,,
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.688392715,2.023697472,-6.504450132,-3.216400332,2.315578644,6.337531865,8.04993381,6.900592116,7.666093328,7.761891043,5.091683561,3.238947505,8.005416601,-5.881267427,7.207007,5.879366918,-0.576697092,9.0730843,5.063648262,0.450049423,5.614620699,6.47716048,6.194326399,5.467325235,
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.377664742,-0.192510491,-3.345818021,1.396429054,-2.937902876,-0.511413113,2.836612666,4.071064625,1.008170729,2.484837876,1.137374003,-3.955475528,-5.290808821,-0.814196608,-1.558825786,-5.780017827,-0.512000476,-5.406291868,6.748846969,-1.906599916,-12.36173833,-4.691720843,-1.968006196,-1.117470529,-1.684528684,-0.882503941,-1.634199751,0.530664217,1.1539442,0.194942022,-9.006555128,-1.767987223,-0.913618859,-3.033851674,-1.406437012,-0.985423322,0.476229788,0.68256176,1.453743866,1.248416471,2.759781366,-15.04216609,6.518985015,2.159799657,1.706716859,2.364185566,2.701047529,3.708452507,-6.651940383,-2.151856353,-1.188666683,0.233004509,-0.437923793,0.585372348,0.39078863,1.234859178,1.185014764,1.810238899,2.102569679,
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.759593305,6.48381796,5.647546734,4.206844974,1.663694726,-6.261285308,4.395119454,10.5568273,3.110259029,-15.39671978,23.07738083,5.245089047,6.844885057,-9.839784206,3.647137216,4.354973708,-1.80332647,2.54266069,2.537708611,-1.616077926,1.731261531,2.698975579,4.083334676,3.912400211,
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,8.532148605,15.25193734,9.252830659,13.15426648,8.871343916,6.94506124,-5.13314572,11.94162278,0.337512496,-7.588980156,1.522467811,-4.121535393,-1.69968137,-5.148248529,-5.861911193,-4.417999666,-3.853551628,-2.19867732,-2.870266233,0.073425892,-0.043487327,9.220697273,1.477607447,2.882652508,0.411417953,0.352560899,0.551380238,2.59294265,1.351510184,2.583891844,-0.166150519,3.789153758,-0.685648956,-0.289263807,3.513238446,5.951124644,2.98322491,3.866099718,2.951019725,2.273962337,-1.641798433,2.798061591,1.636897683,1.815557087,0.785947133,0.987562719,0.533546931,3.136859494,-0.207982312,-0.768092441,-1.245085899,
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.782053464,1.46354214,4.803244748,8.481395495,3.816467722,2.842651629,2.616641033,6.089057043,0.285108215,3.300213905,0.668132963,5.035628694,4.731318151,2.779619647,2.833087373,1.631083121,0.713837608,6.211742136,6.99564656,6.593595879,5.951530694,-2.832182112,-5.677471057,1.125242021,-0.005588859,-5.096851249,-0.333819899,-0.708386324,2.108293088,3.203387849,2.302006591,1.683114828,0.157925459,3.159059689,-7.831742255,5.072444833,5.19356354,3.581567884,1.247837106,3.440985879,-1.792903613,-1.402932265,0.072262315,2.494832985,0.869515797,2.984438342,0.782568094,-0.357632988,-6.67416705,3.617189436,2.227160852,2.247145121,0.029449417,1.544045264,2.019023395,1.403028965,0.931455704,1.050305146,-1.139364448,
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.317521797,10.33995657,-0.87310838,-10.6004708,18.72591148,4.275861412,3.118831966,-5.418402253,-0.475437098,-2.254914959,5.311118429,4.759634039,5.068039714,7.694223473,-10.43785017,-6.291743118,-0.6342228,-1.386358822,0.695065375,5.436264338,1.863540826,-3.614616958,-0.940880335,0.837275535,-0.25066522,2.248406648,-6.957270359,1.306744525,7.334043656,-1.045811719,-2.690509666,3.315056731,-1.357486931,1.131431293,0.787279499,3.477735628,2.994982208,,
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.174397613,1.87437954,2.431366874,5.379972597,3.208763585,1.937486285,1.379408985,4.21929371,5.207828063,5.572907272,3.91743012,4.111268866,5.115643198,3.785185584,1.926714553,4.609754386,2.199818524,0.94366589,2.108972612,1.85174984,-0.28904375,0.605544112,-0.914507907,2.353646323,2.314783927,2.053995761,2.531214984,1.774488543,0.832670683,0.248574116,-0.47937025,-0.818120537,1.065335259,0.764166866,1.926109686,3.263686309,3.320138563,0.529589604,1.79709497,4.211615054,2.059025087,2.964099306,4.112728044,6.416299613,5.708080133,6.607372664,7.170352468,4.304484568,1.139208103,6.217754826,4.78673368,3.967236346,3.914844192,3.25606284,2.786965289,3.125530476,3.782362999,3.323844931,2.551040363,
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.033034211,-6.347052789,-7.253291602,-1.642905588,-1.19196109,0.870223302,0.924816283,2.73859689,3.7031682,4.013498588,-3.447947544,1.192195412,1.998684525,4.489781993,4.560161247,4.991381662,6.355178745,5.375728757,-0.44173607,3.273797407,2.253668163,-0.542132636,2.836564339,3.543936934,3.778297696,2.77816494,1.021036167,2.852476334,3.175183961,
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,2.369437383,-1.146879023,4.573493876,0.948721067,4.07185094,-3.167770285,-3.263126008,9.663170636,11.65212752,4.518056076,-3.177393326,8.406940062,-6.130311523,-0.520073101,-9.308167068,-0.291043063,-2.226740701,18.18198832,1.130499243,-1.493652654,5.953266651,2.602933601,-4.267731451,9.343326727,-5.567648276,0.48315867,1.026100602,-1.719201231,4.314328255,2.162212612,4.807838063,2.896519765,-2.831820076,12.04794879,0.041694827,5.787853267,-1.612450398,3.145433507,1.270556902,0.096615525,1.34261628,1.443562178,2.039447808,0.118068501,-3.721793505,-0.629941899,4.021826002,3.099920155,2.749271756,2.194113554,1.642713975,1.6588905,
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,6.083458858,-1.914199223,1.803475664,3.391785051,-0.530048461,2.726684444,2.137339982,4.409935138,3.153000289,-1.876429626,5.026498887,0.042271314,3.185667141,4.002804766,5.505675834,7.023412441,1.540538207,5.097034585,1.569194873,1.157843269,
